x,y
6.453779016713158789e+00,2.405016002661988228e+00
4.622314940980545295e+00,2.455547458912332281e+00
4.484438323032058804e+00,2.457888998920665369e+00
4.438986896450902719e+00,2.450752963256172201e+00
3.763310916735027156e+00,2.451284348131656188e+00
3.656305395632184929e+00,2.457908286370886319e+00
-4.260258659246284885e-01,1.316230995804125448e-01
-4.322546105260067217e-01,-2.266065420827652055e-01
-4.383998768759373443e-01,-3.163916957449191547e-01
3.404730010814802199e+00,-6.284697960408857087e-01
3.646285266746281284e+00,-6.493381829153380691e-01
4.845876288175434254e+00,-1.023958760917404343e+00
7.215627546956127958e+00,2.323204816346509993e+00
6.994417256567436958e+00,2.355358450389723579e+00
4.530492476993957851e+00,2.458202121870364909e+00
3.860410900033721671e+00,2.466130541224123451e+00
2.750602681260790661e+00,-5.683403103697903802e-01
2.915979470810814433e+00,-5.667211751868650449e-01
3.493453313072215405e+00,-6.206415843890558115e-01
4.062234746389481899e+00,-1.001222749222912878e+00
-4.222578341611739616e-01,-4.701074291454125642e-02
3.555228773794259389e+00,-6.434155747227011668e-01
3.127270955255845752e+00,-1.775022829497853616e+00
3.230176212623975918e+00,-1.836319604017779161e+00
3.814033346037314587e+00,2.456169680168872826e+00
3.170532523290209514e+00,2.413516465281896561e+00
3.652444198913594064e+00,-6.460340112395634993e-01
4.063121879727419561e+00,-9.993841184972773739e-01
5.368269707036156468e+00,-7.138245871355604066e-01
6.145781509762582751e+00,2.406850799809846730e+00
-4.624836038492012302e-01,-3.140720114123866091e-01
3.202023659288139257e+00,-5.848485342196148018e-01
3.393148886306373679e+00,-6.317823199963724656e-01
3.958606665544512904e+00,-1.881300036594759861e+00
-3.862842061278409234e-01,4.480539395058907165e-02
3.714767328851657169e+00,2.451531815448027452e+00
-4.036695869471449982e-01,2.256066442708157815e-01
4.671671027043344360e+00,2.446485205334941071e+00
3.272042249900774635e+00,2.451707249393573651e+00
1.588778402187611460e+00,2.389003895571294667e+00
4.680803420353544908e+00,2.468687095281450805e+00
3.619125469398264627e+00,2.470070959396520216e+00
3.564028081686076543e+00,2.472806383363232108e+00
3.458175134708040055e+00,2.463128428904062694e+00
3.398966634355679695e+00,2.468793700975793648e+00
3.342412399500979792e+00,2.466967276504550721e+00
3.232272203378001585e+00,2.452786851198490936e+00
2.713479310405707334e+00,-4.799147820797952102e-01
3.191447562302363927e+00,-5.381407946089832306e-01
3.384468797676059015e+00,-5.884007967637108205e-01
3.445139526831417776e+00,-5.926703660343626279e-01
3.514912161327141238e+00,-5.914685263163694806e-01
3.555387770695180194e+00,-5.993074525075080539e-01
3.715993548274743041e+00,-6.179847802657231215e-01
3.759243322377352037e+00,-6.177384365674463140e-01
3.833819990733120076e+00,-6.388631029103443160e-01
3.878705975399076245e+00,-6.326435170046649237e-01
3.909449473910329598e+00,-6.333598092362767717e-01
3.950087484368589141e+00,-6.267164389292934068e-01
3.923234981545341782e+00,-1.851942280047090161e+00
4.065166273328976843e+00,2.500858213180511935e+00
3.521707437017399744e+00,2.452309163624212918e+00
3.406273592794602401e+00,2.462116005201831825e+00
4.010028283096013446e+00,-6.343163705044768674e-01
6.588038629775549992e+00,2.426666978418461351e+00
5.241719220657189204e+00,4.841152750138445704e+00
4.133835434433493106e+00,2.501224298234816512e+00
3.989337918638601543e+00,2.509685180862761378e+00
3.498670832618911763e+00,-5.826173495404245450e-01
7.151942875389163845e+00,2.355911980246929716e+00
5.566907992160365914e+00,4.802896540257526325e+00
5.486870641959450623e+00,4.840633572072936097e+00
5.315951054459719494e+00,4.849530049236383533e+00
5.231171467683219944e+00,4.857187068472817337e+00
5.143774879527004629e+00,4.834470341561883266e+00
-4.258929511360370346e-01,2.793143396806825884e-01
-4.199661392137912785e-01,-2.598513600252518874e-01
2.736935279003915422e+00,-5.224207841849985989e-01
2.966126975090413342e+00,-5.273362141827867555e-01
3.082967699786114846e+00,-2.945313579350938848e+00
7.377847300569359668e+00,2.345551473616291016e+00
6.529337065896814174e+00,2.426716376521231400e+00
6.395254465869667726e+00,2.415775216584067131e+00
5.805607820297479904e+00,4.849095314027646708e+00
5.637183126835630276e+00,4.871863838541199421e+00
5.549297635951713659e+00,4.860314966139211101e+00
5.299471684564093898e+00,4.897535062400845796e+00
5.215460288385250109e+00,4.903713895731629080e+00
5.131571491121788675e+00,4.910413794022151279e+00
5.046550289244454923e+00,4.899681251872580745e+00
4.879517585021134529e+00,4.922710730591046691e+00
4.342514213862495254e+00,2.500384581261739125e+00
4.299005066556909505e+00,2.503052313608577606e+00
-3.121367206831417551e+00,1.455098241899779543e+00
-3.984993099074818912e-01,3.521540814923956320e-01
1.666095761430614330e-01,-1.053908971856962751e+00
2.799667638095301392e+00,-4.943471951120271823e-01
3.040131977046941714e+00,-5.185300295174312124e-01
3.340685778122567839e+00,-5.805516490143333153e-01
3.639106431720006807e+00,-5.840679816925378187e-01
3.677239491732380294e+00,-5.860485209293899711e-01
3.967493685936614334e+00,-1.812079510714534880e+00
7.327916277089504327e+00,2.361350976226866294e+00
6.723586755183798225e+00,2.393181104523264491e+00
6.656346579923837936e+00,2.394854329365653456e+00
5.799019533675801696e+00,4.879609132852571030e+00
5.457496308745935387e+00,4.876795467716589449e+00
5.373789721409801601e+00,4.878700888151799475e+00
5.125641916210838644e+00,4.899464854106263978e+00
5.045160088068031179e+00,4.940414886935730721e+00
4.794720605097697153e+00,4.949875309971456083e+00
2.922234937955660694e+00,2.545272300870176974e+00
-4.281111957976269644e-01,4.035712351984153123e-01
-4.335187901496607155e-01,3.134089154924757925e-01
-4.502866006701173318e-01,4.210537269578510516e-02
9.911635896971011661e+00,3.772538114984163027e+00
6.223915584406204182e+00,4.875447967902593049e+00
5.878360541779452220e+00,4.888343193689712152e+00
5.626347700886454639e+00,4.900789310975174118e+00
5.463424454596899515e+00,4.928567111095818021e+00
5.299747266207023522e+00,4.951635198721294095e+00
5.216580213581744729e+00,4.950576091959733915e+00
5.053130705040175030e+00,4.978992371182283883e+00
4.887037869567360637e+00,4.959729143850664101e+00
4.046430376110637717e+00,2.500682057479177711e+00
2.927788163559898127e+00,2.636574126888536540e+00
2.909938931620148050e+00,2.574611027756598780e+00
-4.381468279533145549e-01,4.901667483197638675e-01
2.578160487107735044e+00,-4.712775053484347110e-01
2.918520399297024781e+00,-5.039760372360899687e-01
3.017318388817604280e+00,-4.989892039371632837e-01
6.369747419807122668e+00,4.821935638093946430e+00
6.028701534235725745e+00,4.845529387853164671e+00
5.379255095754650107e+00,4.942821242680123461e+00
5.052261655937309470e+00,4.947079010636714180e+00
4.969259103791457299e+00,4.910593369999732616e+00
-4.080724763621322859e-01,3.615620319556902551e-01
2.828426542578732050e+00,-5.292250914388700878e-01
4.219056563421927031e+00,2.503375541840620500e+00
4.177413294080154493e+00,2.510865404695973968e+00
2.897050813055531915e+00,2.576880032056000136e+00
-3.984157506170926677e-01,3.445110959640320658e-01
-3.947589032044265811e-01,1.642795177503966753e-01
2.657731121823628584e+00,-4.843862967592150737e-01
2.757711047884536359e+00,-5.263334461618606186e-01
2.872368623855700243e+00,-5.143416157392772803e-01
4.856655404686082811e+00,-1.261016418803662109e+00
5.089810291948379195e+00,-1.047679961855438879e+00
6.665541027669362961e+00,2.410410785593307459e+00
4.391530637981512442e+00,2.502158466555041372e+00
3.923237680491734825e+00,2.509111263559215210e+00
3.151802288903335025e+00,2.499078033121205245e+00
2.638590311534875443e+00,2.557857635295268661e+00
-4.320248024235353035e-01,5.003958208369423399e-01
2.547971165908972102e-01,-4.629438490849102639e-01
2.240185228585175325e-01,-9.792431182158640723e-01
2.602937874422649678e+00,-4.803314427193428049e-01
3.299332191700505401e+00,-5.872157080660125317e-01
5.638982494393400380e+00,4.845656629542495430e+00
2.845040109898777203e+00,2.549661773426552092e+00
2.631162449341385656e+00,2.549703671548688266e+00
-8.867360459646782544e-01,7.498126541932125244e-01
3.113330610776215313e+00,-5.449417508985726633e-01
5.114373586605028166e+00,-1.048518381224195162e+00
7.219004830762718150e+00,2.384347185314651174e+00
6.806641522495613827e+00,3.603810107516138839e+00
5.710981565261279869e+00,4.918274828576734592e+00
5.403884009713237013e+00,4.933345341398992723e+00
5.252679163342469870e+00,4.947120133822371812e+00
4.497189281613706235e+00,2.504731010197183583e+00
3.798347075291662378e+00,2.501874973990667161e+00
3.382107740685505792e+00,2.503327573471097356e+00
2.888585731454623051e+00,2.603592943242752256e+00
2.833900215639155284e+00,2.590619665068345068e+00
2.845517873742775539e+00,-4.927099923377746826e-01
2.921977616698614888e+00,-4.926010243207386008e-01
3.724795030432181075e+00,-5.965190356516280046e-01
3.763049434195268717e+00,-5.950599137017510420e-01
7.447351518585488606e+00,2.342887795588644906e+00
7.294222175172750511e+00,2.371093182058208626e+00
6.700247027342095762e+00,2.400110505732360178e+00
6.809835386478485297e+00,3.562742718217009052e+00
7.014119695211484817e+00,4.860611156411807521e+00
6.859579683121323157e+00,4.920137207461982243e+00
5.678303465562454910e+00,4.843134702668207225e+00
5.162147362306054532e+00,4.887586127082664156e+00
2.656637634305646589e+00,2.609181390850933813e+00
-3.023370874227585769e+00,1.777529233379712581e+00
-8.101269192608417935e-01,8.759658706183856003e-01
6.775701439782475077e+00,3.606438552188468094e+00
7.074532173719314088e+00,4.902366241713086659e+00
6.996888108279239127e+00,4.931592758261891696e+00
5.516298738033076354e+00,4.902137910517714303e+00
4.931771805995444957e+00,4.892780953544467515e+00
4.787688114071047885e+00,4.896657921713110539e+00
3.438286046997119705e+00,2.501374430888477107e+00
-8.815401165560232677e-01,8.407817180515493316e-01
6.934625629699331384e+00,3.575594505465380823e+00
5.427067426942180361e+00,4.866869322350657612e+00
5.070683210915451156e+00,4.878172737521114577e+00
4.999572027737904101e+00,4.875082517379060398e+00
3.090975321727353897e+00,-5.367007516088742047e-01
6.296318354728742683e+00,4.855070123836314977e+00
5.918712760893810376e+00,4.867550095949058964e+00
5.842195435932270975e+00,4.858048039010038899e+00
5.339735189511685576e+00,4.850081521636901982e+00
3.838586002777761852e+00,2.511541094968131382e+00
2.614859130868854908e+00,2.602065890724196695e+00
-2.994243617364611421e+00,1.801330651981728703e+00
-8.687989775441391505e-01,8.608577744266797671e-01
4.887443214615942999e+00,-9.985959637914549880e-01
4.957444258656555469e+00,-1.004279823651920145e+00
6.070428783227097114e+00,3.622807722182638912e+00
5.743833670753191178e+00,4.872854489863974514e+00
5.673402927428122133e+00,4.876526721589436342e+00
4.915652192106450435e+00,4.925524739481703662e+00
4.503706844336863746e+00,4.916156549686250266e+00
4.431079800194019036e+00,2.501278854381426164e+00
3.279152322651714080e+00,2.501657385480094753e+00
-3.029429518256510967e+00,1.995334335296575112e+00
-8.748449509443588790e-01,9.199092649359148499e-01
2.980146268838977708e+00,-4.896906011476535037e-01
4.900353457638041199e+00,-9.996925167420207536e-01
7.266267347457975312e+00,2.336770623749011566e+00
5.313878141405822930e+00,4.902296894083705503e+00
5.178846505760636987e+00,4.913746956498506790e+00
4.705363818859777503e+00,4.925099692625299674e+00
-2.951666431464996521e+00,2.020894506439799621e+00
2.600880989031415957e+00,-5.070250459556089329e-01
2.688335149426154036e+00,-5.023667711544671510e-01
4.993498667596746543e+00,-9.996266056291376323e-01
5.190634098326327717e+00,-1.044378241456319856e+00
6.578008711355176175e+00,4.879787864549414600e+00
6.407325565762602260e+00,4.845112315452692719e+00
6.195649274354759761e+00,4.877812852733684146e+00
5.916231191211298146e+00,4.907417728481682673e+00
5.848650522838156895e+00,4.918837840837321451e+00
5.572896921763272893e+00,4.926887042503717673e+00
4.711196828310380447e+00,4.795676903409108682e+00
4.570777569341307078e+00,4.975438832283639812e+00
4.504284779835489694e+00,4.967141957620247794e+00
-2.920353445853712149e+00,1.957407604369926224e+00
-8.034502985016953591e-01,8.475406376875026515e-01
5.007190334186827130e+00,-1.019300543389570546e+00
6.613068632136646308e+00,4.848287202301635901e+00
6.393835386802509291e+00,4.874020136806068493e+00
6.313892572690309457e+00,4.861489220303703895e+00
5.970589081082330551e+00,4.913272998851484274e+00
5.899650972200906729e+00,4.911167305857979670e+00
5.761448423002591746e+00,4.912660801985218484e+00
4.448563552113763642e+00,4.898542871369661711e+00
6.774323831329784440e+00,2.412831971171427892e+00
6.429252841258215945e+00,4.886197383337615996e+00
6.080563568310472178e+00,4.923638078153922848e+00
5.665794413020011078e+00,4.907114143036689136e+00
4.702898208283123438e+00,4.959116810724708557e+00
4.446862597715644405e+00,4.942663690926509368e+00
2.599420115569147427e+00,2.623994678214815579e+00
2.598176202655524847e+00,2.572086527326541194e+00
-2.990496518174268203e+00,2.203193994642247411e+00
6.623767949915375652e+00,4.869758921602338475e+00
6.548989786389940448e+00,4.872988159860504709e+00
6.472143022891702735e+00,4.869234312835019729e+00
6.275086328571557459e+00,4.922858717741409151e+00
4.454958323510027185e+00,4.934721396876692090e+00
-2.969694573243690794e+00,2.110834813356569306e+00
-3.443682479518371586e+00,1.720318257689915864e+00
3.112745999236820271e+00,-5.543959111689085173e-01
4.838743492716988115e+00,-9.951460326174408344e-01
6.672219046272012122e+00,4.884529354160346948e+00
-2.893995416499160367e+00,2.191105498096719284e+00
3.090816031191763180e+00,-4.994851239467706927e-01
5.056443905274897510e+00,-9.852896619609370354e-01
6.721383065338637941e+00,4.882452026752820196e+00
6.654856627961184934e+00,4.900063880703698693e+00
6.164348979486403479e+00,4.921969283828234509e+00
6.102981584494679979e+00,4.939305426234049889e+00
4.677663318996921227e+00,4.953421999217330729e+00
4.376336649764803965e+00,4.939259946036850479e+00
4.316310377475327975e+00,4.932067669507575580e+00
3.329580543875963805e+00,2.506618792138331830e+00
-2.940160173527135878e+00,2.165972670917437171e+00
-3.280589160583315067e+00,1.623687112800443533e+00
3.896652190488246958e+00,-5.989917493905915213e-01
7.060717778724973748e+00,4.825096527507761301e+00
6.671125491273752317e+00,4.826166833650932908e+00
6.219466685560848696e+00,4.917594794357913024e+00
4.690590321954889674e+00,4.949812964772174695e+00
4.451720522443877393e+00,4.956402657454712646e+00
4.390823564667300616e+00,4.961344964665535429e+00
4.271316060674639203e+00,4.950208903938805527e+00
2.889278284975760336e+00,-4.991806062622122786e-01
5.026801020335212478e+00,-9.947854604451624727e-01
7.279767763757801546e+00,4.844780547492769429e+00
7.193225277079413615e+00,4.843993984783661944e+00
6.537748900190239354e+00,4.913655428753514798e+00
5.402231583270555859e+00,4.962961094701322295e+00
5.342345813244897101e+00,4.956649995037223810e+00
5.108963718107678353e+00,4.952665985346942357e+00
4.994382662461031686e+00,4.978508099269343568e+00
4.234152948733048483e+00,4.967279802132585687e+00
1.042109847995476457e+00,-1.044797475235101691e+00
5.692050258910279936e+00,4.958935221986116915e+00
5.633042708298267698e+00,4.961722044248098484e+00
5.397285945204315816e+00,4.953325253833842368e+00
4.314548307066601751e+00,4.967313032747820323e+00
4.194253083754589717e+00,4.980465420058654225e+00
4.073320192724528610e+00,4.985247233922527776e+00
1.072811100234208670e+00,-1.053857351245904850e+00
3.166649603161814763e+00,-4.847667601044095553e-01
5.982808086229208122e+00,4.951209925114516075e+00
5.747166941430026377e+00,4.968109326983035423e+00
5.569984599457502128e+00,4.958393279782426610e+00
5.175622561381599596e+00,4.955159404175684124e+00
4.790263835723812313e+00,4.959651221356626394e+00
4.623939160449863195e+00,4.967674152911873975e+00
4.697621680454873605e+00,3.725109022046309892e+00
4.110203593210888684e+00,4.978248426105685631e+00
4.040306299540507240e+00,5.019105043108588404e+00
1.066819531732719151e+00,-9.684612042741835847e-01
4.846572476055996503e+00,-9.416294795604880363e-01
4.896059784551860083e+00,-9.442137231924279117e-01
5.044994595996008968e+00,-9.487713567061384357e-01
6.450815149039172525e+00,4.905089191844356655e+00
6.021947535706645205e+00,4.934015771645630544e+00
5.851261855041317794e+00,4.955833037753827774e+00
5.021137886680136830e+00,4.955562927994153988e+00
4.914209007124897610e+00,4.956758389590876668e+00
4.759852805022018352e+00,4.832200588871595315e+00
4.427266754197794363e+00,4.969929884259270736e+00
4.490954032444232524e+00,3.180880230021008614e+00
3.603393020729004359e+00,2.505503558305183009e+00
3.324975600890688998e+00,-5.226214073063620846e-01
5.579644058341361124e+00,-1.007740458143150830e+00
6.114233635682761125e+00,3.026174483199164822e+00
7.379605411439270846e+00,4.868500574314006180e+00
6.815986736283338843e+00,4.858363660554656960e+00
6.635042167252967360e+00,4.909207920617356002e+00
6.447203172425489015e+00,4.935868063743678924e+00
6.370115117025767937e+00,4.912015385912456900e+00
6.308412530628777937e+00,4.916243184639598418e+00
4.608554506685079488e+00,4.946315103415088288e+00
4.001438021012143409e+00,4.970689914126534603e+00
5.146036581694436229e+00,-9.388611663235835181e-01
6.573477501806971546e+00,4.943944184635576278e+00
6.322977444862229568e+00,4.963112613724924849e+00
4.843479407431384054e+00,4.942342961915008992e+00
4.587437400843064950e+00,4.941768039098408671e+00
4.670543502437310757e+00,3.682127562312015101e+00
4.271470528633554586e+00,4.949005465568885320e+00
4.053393379822122000e+00,4.949640601121640060e+00
3.998258346397971508e+00,4.947489439469908490e+00
3.583790754111901400e+00,4.956734099325759146e+00
3.228365705596877078e+00,-5.205961906061968847e-01
5.112232232172414292e+00,-9.823251883453394395e-01
6.880391117273273238e+00,3.551488533692163330e+00
7.363391835653465556e+00,4.818452037225337214e+00
6.857085024059105471e+00,4.877721322323917086e+00
6.783007792340619346e+00,4.874367988638307558e+00
6.026797749348488331e+00,4.879715304181119429e+00
5.591934730216419069e+00,4.887711365953613551e+00
4.211890042903962517e+00,4.928661304174093871e+00
4.157933404853899617e+00,4.929451358141803574e+00
4.104817604628551386e+00,4.925384797295025763e+00
4.049889359809177414e+00,4.926090229655704533e+00
3.878503668884313971e+00,4.936044427064773643e+00
3.499368201962477887e+00,4.980972010353685420e+00
3.833113119922021195e+00,2.435491990691359465e+00
3.007335748248596730e+00,-5.654510821179544733e-01
6.906318098301492014e+00,4.843443365801981315e+00
4.378000935387442283e+00,4.893031273121042801e+00
3.430692524558347500e+00,4.992832144720660281e+00
1.233001824289646109e+00,-1.132356552474617750e+00
4.794623514053257374e+00,-9.880181998520343178e-01
5.972607893010122737e+00,4.884338746036558376e+00
3.513592755195282802e+00,4.955591635607065726e+00
3.378632542380957560e+00,4.969469858724052003e+00
2.856097118912608757e+00,-5.722087649816778310e-01
3.307275473881530203e+00,-6.100674559343064463e-01
7.227531364173404249e+00,4.853633279109300425e+00
7.132088897480059586e+00,4.835482663349742971e+00
4.490017835199875407e+00,3.111747222805209656e+00
4.149338800490649959e+00,3.708630864054855980e+00
2.988407925088652828e+00,-5.863598395934949137e-01
6.872705986523055088e+00,3.543022901525175072e+00
7.459302789916494092e+00,4.822353186504764189e+00
3.629024553272009346e+00,4.979967507091107137e+00
4.705695286809892686e+00,3.617390576257507373e+00
3.296484368651094510e+00,-6.222286487285990653e-01
6.060735219010959796e+00,3.586639761509968771e+00
-3.168251959573919585e+00,1.667486055988183002e+00
1.266365786716047603e+00,-1.094460094797489402e+00
4.738073080017376704e+00,4.892870584082725571e+00
-3.112407107201218714e+00,1.672169496781095610e+00
6.077125182893873045e+00,4.846659029113919992e+00
4.838339403679634110e+00,4.898400205971896071e+00
3.589135564928959354e+00,4.939113247415854779e+00
1.571591661635787007e+00,2.412857898532002832e+00
7.226792582599851578e+00,4.842594008461951205e+00
7.045340699658955153e+00,4.814298831209010920e+00
4.120628107740467172e+00,4.897663357334277379e+00
7.359104837146277944e+00,4.799421494982309078e+00
4.153536355756656029e+00,3.708352994051549167e+00
-2.945878205963874397e+00,1.686427332319124783e+00
7.033067200906090832e+00,4.795987497409206490e+00
7.259366510582966114e+00,4.876372917509989691e+00
3.903861783519560369e+00,4.900387335169341441e+00
4.455484312647264744e+00,3.099413153628602036e+00
4.095846271221522450e+00,3.685076015876579625e+00
-3.194595991340166918e+00,1.399531810951197608e+00
2.876987548569331921e+00,-6.216950430115109061e-01
2.960577675973443679e+00,-6.070686261972374487e-01
5.571274312829602060e+00,-9.149903913695808244e-01
5.804364775173910473e+00,-9.590268777023656099e-01
6.078817622396629261e+00,3.102225715614388424e+00
6.660485481305850719e+00,4.995990439907278535e+00
6.540454003541488426e+00,5.026027440721679618e+00
6.467277597570338266e+00,5.013989871630762707e+00
6.397254336698281918e+00,5.004794471818829749e+00
6.332337101501052778e+00,5.003096902025619741e+00
6.207263838734320416e+00,5.002992471995251655e+00
6.141544067487683556e+00,4.991797470410656246e+00
6.076245462275511322e+00,4.978291429208364427e+00
5.908732125458098672e+00,4.998882531216598757e+00
5.786334079006013376e+00,4.969360296384343734e+00
5.459518346045197035e+00,4.959585090076875424e+00
4.182459946039650767e+00,4.883090018094716989e+00
4.022873859868796309e+00,4.877929822088922229e+00
3.971235454556531597e+00,4.868525864895758559e+00
3.914983642902361893e+00,4.871380763800400082e+00
3.803908483304288435e+00,4.867241702063780373e+00
3.749737614667217223e+00,4.859390835527515939e+00
3.281247920140454521e+00,4.817664425378421988e+00
3.244235262930698305e+00,-8.001479860333919891e-01
4.184214562139530358e+00,-7.931601155336918119e-01
4.240055069206637661e+00,-7.792711058528815071e-01
4.292801891577682660e+00,-7.750420810570874952e-01
4.393927690105639883e+00,-7.813588565277329590e-01
7.205205822500428958e+00,4.952123296811048014e+00
6.742676913580792686e+00,4.943951962562909586e+00
6.630009943575473130e+00,4.988557407298809032e+00
6.556316572617823191e+00,4.978665842635026095e+00
6.230227224187805390e+00,4.968762276243208653e+00
6.162739496374933346e+00,4.953504042535198160e+00
6.048963199628507148e+00,4.966245420804819233e+00
4.821007519171319977e+00,4.954246772956396150e+00
4.579941647104718072e+00,3.638618617243072340e+00
3.880719693384032443e+00,4.899870165880825468e+00
3.339456143878129613e+00,4.894056243787148652e+00
2.552438438678391375e+00,2.287557566190256075e+00
1.499606558917668586e+00,2.100346232204459263e+00
3.067361413022515304e+00,-8.042511750322024477e-01
3.135258810906115912e+00,-8.073136458626433143e-01
4.320476151261011921e+00,-7.528288388172349466e-01
4.418830289233775410e+00,-7.680449843970512669e-01
5.336902052622823689e+00,-9.832074666422609965e-01
5.390129771879858644e+00,-9.793885868528497962e-01
5.437504520402492325e+00,-9.411360739023464372e-01
5.495037795846879902e+00,-9.610745733757544151e-01
5.664016424496594482e+00,-9.791858792604686279e-01
6.568360069742430696e+00,-6.008893462242202999e-01
6.354390493350375202e+00,4.987088184762850318e+00
5.811646957225311105e+00,4.967883032107376806e+00
5.537726180898212114e+00,4.964176885299274922e+00
4.524435691360934264e+00,4.816342461139044850e+00
3.762643856353728111e+00,4.886929822071146567e+00
3.402678517197554875e+00,4.878514169773975340e+00
3.202809540796814680e+00,4.883556293178762608e+00
2.548730891439951574e+00,2.281864653693486122e+00
5.448177331355081421e+00,-9.563271830416741892e-01
5.605587375202667921e+00,-9.312945912310341967e-01
5.659437470758207134e+00,-9.275716476331334892e-01
5.765420983308295000e+00,-9.104591618245877482e-01
5.816697895592295886e+00,-8.952194070094854350e-01
5.869870203125821639e+00,-8.857424604249539701e-01
6.306187584373710742e+00,-8.047871746451601416e-01
6.528294771607768610e+00,-6.395730122028394637e-01
7.508348902839063754e+00,5.116915894162998857e-01
7.568508824720628247e+00,5.379587003506758336e-01
3.939564575658666357e+00,4.952228438323781567e+00
3.817681781971605570e+00,4.971578177109525321e+00
-3.144910662693873427e+00,1.112237447090828057e+00
2.964963956098927600e+00,-7.049066962625373245e-01
3.081653332464540540e+00,-7.413430046167448495e-01
3.996635027464457757e+00,-7.215583366529120246e-01
4.051200118155397156e+00,-7.171753118912020941e-01
4.105896661886772492e+00,-7.098158711744476657e-01
4.204958528561145492e+00,-7.258119602295082240e-01
4.256057702128820175e+00,-7.261543489586859135e-01
4.307166800576943899e+00,-7.245815360954609430e-01
5.210959803770861321e+00,-9.940299308428639513e-01
5.264020154106488825e+00,-9.904316446040917210e-01
5.471896619700303610e+00,-9.460976461478940447e-01
5.529851954852865070e+00,-9.653596617504778266e-01
5.740386993379628322e+00,-9.249588035813265385e-01
5.850143415016636261e+00,-9.163634480815775474e-01
5.905020059078153416e+00,-9.100641872336253657e-01
5.961966106545157906e+00,-9.083999878618290724e-01
6.253210949600251034e+00,-8.907564476329317138e-01
6.377730509620989530e+00,-7.654025436652527326e-01
6.406332441590836702e+00,-7.025910431631517961e-01
7.400161272076782204e+00,6.226200643642119115e-01
7.429712241453661825e+00,6.632934017128095938e-01
7.480744271960213077e+00,6.929681460353039890e-01
7.534785872008324503e+00,8.348145128706787599e-01
4.950613580248429457e+00,5.001631529023663703e+00
3.889489878166355386e+00,4.961585661174794382e+00
3.783638735454112556e+00,4.935114397265857988e+00
3.662135849698467283e+00,4.942447020303537109e+00
3.230343983820558762e+00,4.916255819864449705e+00
2.913557206715196468e+00,-7.580008030355962489e-01
4.192988188447562159e+00,-7.351142356914595055e-01
5.515033461030661499e+00,-9.417478383642909900e-01
5.778183416631899050e+00,-8.984593653108456923e-01
5.937862434522434008e+00,-8.701319931386606310e-01
5.995031315349432788e+00,-8.696893780514185490e-01
6.450008327506249195e+00,-6.897060919338552365e-01
6.557371691905452771e+00,-5.533723513821040552e-01
7.135240380484325406e+00,2.622076783615433504e-01
7.238839141472800165e+00,3.708165330620779576e-01
7.290537746336747560e+00,4.561807916422367937e-01
7.321112798410773337e+00,4.956848196518757188e-01
7.639652102037628012e+00,9.212281260364109103e-01
7.660547668175759384e+00,9.681736582118004586e-01
7.720669295773856966e+00,1.055963259987640512e+00
7.775322144571588545e+00,1.092492166338212778e+00
7.783704408421478149e+00,1.144878880773619656e+00
4.402589368868123465e+00,5.038577598419429648e+00
4.297486030035340576e+00,5.021701503788021270e+00
4.243920281293021013e+00,5.017246746175601402e+00
4.189846570886328614e+00,5.013772727660091633e+00
4.131365081768886505e+00,5.025757642888407872e+00
3.966804082084217420e+00,5.009069628175357280e+00
3.467551471360414084e+00,5.044138415011092391e+00
3.403566674989848551e+00,5.041588359819514586e+00
3.340628895825615619e+00,5.035059017213486143e+00
4.624018839129068859e+00,2.529695339185128677e+00
4.581478343468754488e+00,2.503013175420677694e+00
4.514600796705578567e+00,2.503737314995941876e+00
2.524892058043211485e+00,2.512046563858356230e+00
4.075976802716572145e+00,-6.737270584703874965e-01
4.127867794372519050e+00,-6.726484149773547250e-01
5.165954695874121150e+00,-9.582725314871787248e-01
5.372360534419803102e+00,-9.218156987448751227e-01
5.811477016168605125e+00,-9.360842485821192493e-01
5.949562009629071113e+00,-8.400653851576269648e-01
6.893759821960749434e+00,-2.950907571716358813e-02
7.018931039988366649e+00,1.261285999091264209e-01
7.051933610753678749e+00,1.630874980989884815e-01
7.177345871479968054e+00,3.165113778462401162e-01
7.328712245636491041e+00,5.135706674180050557e-01
7.356615296758505451e+00,5.548391135123103002e-01
7.493070343442728820e+00,7.084065802609427198e-01
7.520322285369044124e+00,7.513392316021031414e-01
7.604173312384949313e+00,8.806103806849595594e-01
3.835347144926728902e+00,5.027490982518523666e+00
3.448049381489505905e+00,5.063210807543380376e+00
3.268850902281124959e+00,5.023164285999201617e+00
-3.166500865267690923e+00,1.622116405731953925e+00
5.071305416828637114e+00,-9.291538274732740188e-01
5.227983252904182088e+00,-9.340803097656191767e-01
5.278668911347210724e+00,-9.193182579326738546e-01
5.331965885512841119e+00,-9.254840011976075420e-01
5.647343057324760274e+00,-8.992015849869908761e-01
6.394016516377411641e+00,-5.261084024569043782e-01
6.817451466478200217e+00,-7.810481851986832147e-02
7.081592988767415164e+00,2.161957234054804333e-01
7.273947416165250424e+00,4.425855165149461534e-01
7.079016561951245734e+00,7.845747841501271580e-01
7.552945173852109839e+00,8.028848029917033946e-01
7.832623691007467137e+00,1.140202978516579035e+00
8.001223766539611759e+00,1.375702815445686289e+00
7.890305261552344795e+00,1.507093343855022693e+00
3.388157438747037453e+00,5.054471963026769821e+00
